,race_id,goal_order,start_number,horse_name,horse_age,weight,jockey_id,single_odds,hourse_weight,weight_change,multi_odds
1777,202201010109,7,1,ジャスティンカツミ,-0.3712348946887113,-0.18229082941864605,1095,-0.6512734263133398,1.206780257427639,0.0735134518331144,-0.5669479274180182
1778,202201010109,8,6,サトノヴィーナス,1.1868049915144903,0.3228720299263311,1093,-0.38595141117278775,0.4671866368196286,0.3887368133423663,-0.4474446839567237
1779,202201010111,1,15,ミニオンペール,1.965824934616091,0.3228720299263311,1109,0.17785787100088554,0.131007718361442,-1.1873799942038932,-0.033555401724922884
1780,202201010111,2,3,ダークペイジ,-0.3712348946887113,-1.1926165481086004,1170,-0.6785163117965215,-0.13793541640510723,1.6496302593793741,-0.6077539129901676
1781,202201010111,3,1,ナイントゥファイブ,1.1868049915144903,0.3228720299263311,1095,-0.5458553042262455,0.1982435020530793,1.0191835363608703,-0.3862357055984996
1782,202201010111,4,2,シュアーヴアリア,0.4077850484128895,0.3228720299263311,1025,-0.628768433957668,0.5344224205112659,0.3887368133423663,-0.5727773539283253
1783,202201010111,5,10,バトーデュシエル,1.1868049915144903,0.3228720299263311,1140,-0.5055832126424116,0.5344224205112659,0.7039601748516183,-0.4299564044258025
1784,202201010111,6,4,フォイアーロート,0.4077850484128895,1.3331977486162856,5203,-0.29237802190446804,0.0637719346698047,0.3887368133423663,-0.272561888647512
1785,202201010111,7,7,ユキノファラオ,0.4077850484128895,1.3331977486162856,666,-0.5505931973537553,0.9378371226610898,2.280076982397878,-0.39206513210880667
1786,202201010111,8,11,マリーナ,0.4077850484128895,0.3228720299263311,1093,-0.5884963423738342,-0.8775290370131177,-0.24170990967613754,-0.5086536623149477
1787,202201010111,9,14,ネクストストーリー,0.4077850484128895,0.3228720299263311,1144,0.21339206945720948,1.0723086900443644,1.3344068978701222,0.05388599592968291
1788,202201010111,10,6,スンリ,0.4077850484128895,0.3228720299263311,1157,-0.5363795179712258,0.1982435020530793,-0.8721566326946413,-0.4853359562737195
1789,202201010111,11,13,ショウナンアリアナ,1.965824934616091,0.3228720299263311,1015,0.3756649090744222,-0.944764820704755,0.3887368133423663,0.01599472361268705
1790,202201010111,12,12,ディモールト,1.1868049915144903,1.3331977486162856,1115,-0.1076001899315835,1.5429591758858254,1.3344068978701222,-0.08310552706253281
1791,202201010111,13,9,ヤマニンペダラーダ,3.523864820819293,1.3331977486162856,5243,1.3931274582071644,0.0637719346698047,-2.7634968017501533,0.6601463530016165
1792,202201010111,14,5,コスモアンジュ,1.1868049915144903,0.3228720299263311,1091,-0.6346908003670554,1.206780257427639,0.7039601748516183,-0.5815214936937859
1793,202201010111,15,8,トミケンボハテル,3.523864820819293,1.3331977486162856,1181,2.932942724647869,0.7361297715861778,-1.8178267172223972,2.6800426388230107
1794,202201010112,1,8,クレスコジョケツ,-0.3712348946887113,-1.1926165481086004,1157,-0.6702249988233793,0.26547928574471663,1.964853620888626,-0.5931803467144
1795,202201010112,2,2,レリジールダモーレ,-0.3712348946887113,-2.708105126143532,1192,-0.664302632413992,-0.6085859022465684,0.0735134518331144,-0.599009773224707
