race_id,goal_order, start_number, horse_name, horse_age, weight,jockey_id,hourse_weight,weight_change,single_odds,multi_odds
2.02202E+11,11,9,ヘイトアルーズ,2,51,1192,410,-6,222.1,51.55
2.02202E+11,1,2,タイガークリスエス,3,56,666,470,-2,7.6,2.9
2.02202E+11,2,11,オーブラック,3,56,1091,502,2,1.7,1.1
2.02202E+11,3,8,キリシマタウン,3,54,1186,444,4,4.7,2
2.02202E+11,4,5,ルルネージュ,3,54,1025,476,2,85.6,15.3
2.02202E+11,5,3,メイショウカンギク,3,53,1182,466,2,70.8,13.9
2.02202E+11,6,10,イデアファイブ,3,54,1109,422,4,165,25.8
2.02202E+11,7,1,サリーチャン,3,53,1181,442,-2,17.5,4.45
2.02202E+11,8,7,タイセイプロシード,3,56,1157,484,22,6.8,4.15
2.02202E+11,9,4,タイセイレーヴ,3,52,1190,504,-4,38.3,11.85
2.02202E+11,10,12,シゲルボス,3,56,1030,466,-8,20.8,6.65
2.02202E+11,11,6,アマゴ,3,54,5243,454,10,180.5,32.35
2.02202E+11,12,9,オーケードリーム,3,51,1192,460,14,39.3,14.8
2.02202E+11,1,7,キタノセレナード,3,56,1095,444,-2,1.5,1.1
2.02202E+11,2,12,テイエムビシャモン,3,56,1015,490,-2,7.2,2.25
2.02202E+11,3,9,ロルバーンスカイ,3,56,1091,448,2,4.5,2.05
2.02202E+11,4,4,タロマイスター,3,53,1194,480,4,221.1,39.55
2.02202E+11,5,8,アトランティス,3,56,5203,490,-2,10.7,3.6
2.02202E+11,6,3,メルト,3,56,1108,490,0,10.8,3.45
2.02202E+11,7,1,タフトテソーロ,3,56,1115,470,6,24.6,4.1
2.02202E+11,8,2,ラッフルズプレース,3,56,1127,448,2,108.8,13.65
2.02202E+11,9,6,ダンスデミルリトン,3,53,1192,450,0,192.5,32.65
2.02202E+11,10,5,ライブリインパクト,3,56,1133,466,-2,308.6,38.2
2.02202E+11,11,10,ビューティフルラブ,3,53,1181,422,-4,74.7,10.35
2.02202E+11,12,11,デエスデュヴァン,3,54,1157,454,18,165.8,26.65
2.02202E+11,1,12,スーリールダンジュ,3,54,666,476,10,3.8,1.8
2.02202E+11,2,8,ウムラウト,3,54,1178,382,10,41.2,10.05
2.02202E+11,3,11,マヒナライズ,3,54,1093,418,4,4.4,1.6
2.02202E+11,4,1,ジェネラルウィル,3,53,1181,456,-2,38.1,9.3
2.02202E+11,5,2,ヒロシゲパール,3,54,1030,482,8,12.1,4.65
2.02202E+11,6,4,ウォータージーニー,3,56,1115,486,-4,22.2,5.65
2.02202E+11,7,7,ニャンチンノン,3,55,1182,454,4,48,13.55
2.02202E+11,8,15,リーセフィヨルド,3,54,1032,468,-4,8.8,3.7
2.02202E+11,9,6,フーレイ,3,54,1157,442,2,11.1,3.2
2.02202E+11,10,3,ダイヤモンドフジ,3,56,1170,460,6,5,1.8
2.02202E+11,11,9,コスモプルエバ,3,54,1091,432,6,11.8,2.8
2.02202E+11,12,13,アメトリンルナ,3,54,1127,440,-4,39.1,8.8
2.02202E+11,13,16,バリオーレ,3,52,1186,440,-4,28.5,6.8
2.02202E+11,14,5,ワンダフルサマー,3,56,1117,472,-6,373.9,84.75
2.02202E+11,15,14,フウジンショウジョ,3,51,1192,496,16,174.7,40.6
2.02202E+11,16,10,ルージュエピス,3,54,5203,464,4,92.2,23.65
2.02202E+11,1,8,シーウィザード,2,54,1115,456,0,8.9,2.25
2.02202E+11,2,6,ルクスグローリア,2,54,1170,494,0,2,1.2
2.02202E+11,3,2,ヴェンチュラムーン,2,51,1192,420,0,5.8,1.7
2.02202E+11,4,1,アオラキ,2,54,1032,444,0,5.9,2.25
2.02202E+11,5,3,ジューンナックル,2,54,1140,446,0,50.7,7.85
2.02202E+11,6,5,プエルトボニータ,2,54,666,484,0,6.6,1.85
2.02202E+11,7,4,カイラシ,2,54,1093,428,0,14.2,2.4
2.02202E+11,8,7,キタノグリエル,2,54,1095,468,0,68.8,12.5
2.02202E+11,1,11,ビヨンドザリミット,3,52,1186,462,10,56.4,20.25
2.02202E+11,2,2,バレル,3,56,1095,470,-4,6.2,2.05
2.02202E+11,3,9,ダノンフロイデ,3,56,1093,472,4,14.2,3.3
2.02202E+11,4,10,オウケンムーンアイ,3,54,1157,434,12,16.7,4.5
2.02202E+11,5,5,コスモゴレアドール,3,56,1091,422,0,33.2,6.85
2.02202E+11,6,3,マイネルキング,3,56,1170,480,0,4.2,1.9
2.02202E+11,7,8,ウィングローリー,3,56,1030,468,6,13.2,3.65
2.02202E+11,8,1,グランドゴールド,3,56,1127,440,-10,4.3,1.6
2.02202E+11,9,13,グロー,3,56,1032,472,2,4.3,1.9
2.02202E+11,10,12,クリノインパクト,3,56,666,462,-2,26.4,7.8
2.02202E+11,11,6,ウインシュプリーム,3,56,5203,450,0,13.6,3.8
2.02202E+11,12,4,スズカマース,3,54,1115,472,2,80.1,23.8
2.02202E+11,13,7,マルカフロンターレ,3,56,1140,490,12,69.1,19.55
2.02202E+11,1,4,フローラルビアンカ,3,52,1093,480,10,27.3,7.75
2.02202E+11,2,7,レリジールダモーレ,3,49,1192,448,18,23.2,6.95
2.02202E+11,3,5,ラズライト,3,51,1181,434,8,14,3.2
2.02202E+11,4,10,スカンジナビア,3,50,1186,444,-6,3,1.65
2.02202E+11,5,12,チャプリ,3,52,1170,474,6,4.8,1.8
2.02202E+11,6,3,セレッソ,3,52,1140,478,22,9.4,2.95
2.02202E+11,7,1,テンナイトパール,6,55,1025,490,-6,154.8,22
2.02202E+11,8,13,ケイツーマルカ,4,55,666,502,-2,23.9,5.95
2.02202E+11,9,6,レスペディーザ,4,55,1032,440,12,4.4,1.65
2.02202E+11,10,8,ウインホノカ,6,53,1173,426,6,238.3,31.6
2.02202E+11,11,2,マヤローザ,4,54,1182,448,2,49.2,9.15
2.02202E+11,12,9,スリーマイトコーズ,4,55,1127,452,-2,85.8,13.3
2.02202E+11,13,14,メイショウヒメゴゼ,3,52,1115,470,0,7,2.3
2.02202E+11,14,11,キャットリング,4,51,1190,428,2,147.7,31.7
2.02202E+11,1,5,オンリーオピニオン,3,52,1091,480,-2,2.7,1.7
2.02202E+11,2,2,ダイム,3,52,1140,444,4,2,1.1
2.02202E+11,3,4,ユキノプリンセス,3,50,1186,468,-2,28,4.7
2.02202E+11,4,7,アルマイナンナ,5,55,1144,450,-8,56.4,7.4
2.02202E+11,5,10,クリノサンシャイン,5,55,1015,448,22,136.1,19.65
2.02202E+11,6,6,コスモミローディア,6,57,1178,480,0,34.8,6.45
2.02202E+11,7,8,ショベルヘッド,4,57,1093,472,4,30.9,5.8
2.02202E+11,8,3,スマートワン,4,57,666,486,8,4.7,1.9
2.02202E+11,9,1,ガルブグリーン,3,49,1192,442,0,23.3,4.75
2.02202E+11,10,9,タマモエース,3,51,1177,458,0,73.2,9.5
2.02202E+11,1,11,バトーデュシエル,5,55,5203,478,-2,13.3,3.4
2.02202E+11,2,8,モンファボリ,4,55,666,452,-2,3.1,1.45
2.02202E+11,3,6,テーオーメアリー,4,55,1015,480,8,76.9,14.35
2.02202E+11,4,15,メイショウエニシア,4,55,1093,450,4,7.7,2.45
2.02202E+11,5,4,エコロデイジー,4,55,1144,490,8,35.6,8.7
2.02202E+11,6,10,デルマカンノン,4,55,1181,454,2,61.8,12.2
2.02202E+11,7,9,カバーガール,4,55,1115,478,4,91.7,15.85
2.02202E+11,8,13,リトス,3,52,1178,410,4,23,5.55
2.02202E+11,9,14,メイショウツワブキ,4,55,1030,494,-2,26.3,7.55
2.02202E+11,10,3,メイショウツツジ,4,55,1182,428,-4,22.4,5.55
2.02202E+11,11,12,トップキャスト,3,52,1157,440,4,9.3,3.25
2.02202E+11,12,5,ラヴケリー,4,55,1032,454,0,9,2.55
2.02202E+11,13,1,イルヴェントドーロ,6,55,1186,458,-2,125.5,44.95
2.02202E+11,14,2,ディキシークイーン,5,55,1140,498,6,103.2,21.85
2.02202E+11,15,7,セリノーフォス,3,52,1095,460,14,4.3,1.9
2.02202E+11,16,16,エテルナメンテ,3,52,1192,468,4,15,4.65
2.02202E+11,1,5,ブラッティーキッド,4,57,1133,500,-2,1.5,1.15
2.02202E+11,2,9,ラヴィータエベラ,5,57,1095,506,-2,5.6,1.85
2.02202E+11,3,10,キュールエフウジン,3,54,1178,488,4,12.1,2.95
2.02202E+11,4,7,メイショウナリヒラ,4,57,666,468,4,22.9,4.25
2.02202E+11,5,1,シンヨモギネス,4,57,1170,480,0,16,3.65
2.02202E+11,6,2,ブルーコンパクタ,6,57,1157,464,2,77.8,8.35
2.02202E+11,7,6,アースライザー,5,57,1091,482,4,26.3,4.1
2.02202E+11,8,4,バルサミックムーン,5,57,1144,504,12,17.9,3.25
2.02202E+11,9,8,サクセスエース,4,57,1192,484,0,76,10.5
2.02202E+11,10,3,ロスコフ,4,57,1140,496,-2,7.1,2
2.02202E+11,1,3,ホウオウピースフル,5,54,1117,496,-6,6.3,2.25
2.02202E+11,2,9,ワールドリバイバル,4,56,1144,510,-4,4.8,2
2.02202E+11,3,2,サトノクロニクル,8,57,1178,472,-6,49.5,10.05
2.02202E+11,4,6,ウインイクシード,8,57,1170,500,2,6.1,2.35
2.02202E+11,5,10,モンブランテソーロ,6,56,1140,484,-2,5.2,2
2.02202E+11,6,11,ランフォザローゼス,6,57,666,496,-4,24.4,5.9
2.02202E+11,7,5,ロードマックス,4,56,1030,448,8,6.8,2.4
2.02202E+11,8,7,ハーメティキスト,6,56,1032,464,0,7.4,2.3
2.02202E+11,9,12,ウインアグライア,4,54,1109,478,0,65.3,15.6
2.02202E+11,10,1,アイスバブル,7,59,1133,474,6,34.3,7.05
2.02202E+11,11,4,ジェネラーレウーノ,7,59,1091,520,6,63,14.05
2.02202E+11,12,8,ベルダーイメル,5,56,1095,458,0,7.5,3.15
2.02202E+11,1,10,カルネアサーダ,3,52,1157,460,6,1.4,1.1
2.02202E+11,2,12,スズカサウスソング,5,56,1182,508,0,14.5,3.1
2.02202E+11,3,7,サウンドブライアン,4,57,1032,482,0,21.2,2.85
2.02202E+11,4,11,アカザ,3,52,1091,432,0,23.4,5.1
2.02202E+11,5,3,スンヌンタイ,3,52,1170,496,2,7,2.1
2.02202E+11,6,9,サンランシング,4,52,1177,482,12,91.8,9.9
2.02202E+11,7,2,ルアル,3,54,1095,510,-2,5.5,1.8
2.02202E+11,8,5,クレイジーリッチ,4,57,1144,498,-2,61.5,4.3
2.02202E+11,9,8,ディアナグラン,4,54,1181,484,-7,60.5,10.2
2.02202E+11,10,6,マイネルアミスター,4,54,1192,504,6,32.5,5.25
2.02202E+11,11,4,クリオズナ,4,53,1186,450,0,157.5,25.95
2.02203E+11,1,7,ハンデンリリー,2,54,1162,412,-4,22.2,4.3
2.02203E+11,2,1,ピンクジン,2,52,1188,414,-4,2.5,1.3
2.02203E+11,3,4,クレイプマートル,2,54,1135,510,0,4,1.4
2.02203E+11,4,6,マイネルフォルツァ,2,54,1009,486,8,5.8,1.7
2.02203E+11,5,8,ワタシハマジョ,2,54,1161,450,-2,12.3,3.1
2.02203E+11,6,3,トータルプラン,2,51,1184,454,-8,81.4,11.75
2.02203E+11,7,2,クリノリアルレディ,2,54,1085,466,-4,4.8,1.7
2.02203E+11,8,5,カーターテソーロ,2,54,1167,488,-4,53.4,9.45
2.02203E+11,9,9,フューチャーアゲン,2,54,422,460,2,113.9,17.25
2.02203E+11,10,10,ナブラチロワ,2,54,1143,466,-10,184.7,34.4
2.02203E+11,1,8,ゴッドファーザー,2,54,5386,498,-8,1.4,1.05
2.02203E+11,2,3,トーセンサウダージ,2,54,1162,480,-10,2.8,2.05
2.02203E+11,3,1,フェスティヴチャン,2,54,1158,454,-8,105.7,24.05
2.02203E+11,4,7,レインボーウォリア,2,54,1135,438,-4,134.7,32.35
2.02203E+11,5,2,シルバーダイヤ,2,54,641,446,-4,9.1,3.75
2.02203E+11,6,4,フェスティヴラジャ,2,54,1161,444,-6,28.5,5.8
2.02203E+11,7,6,ニシノオールマイト,2,54,422,466,0,62.7,11.4
2.02203E+11,8,5,ナムラテディー,2,54,1153,466,0,86.1,18.5
2.02203E+11,1,1,ハクサンセレーネ,3,54,1179,424,-6,4.9,1.95
2.02203E+11,2,3,アイアムラベンダー,3,51,1183,452,-10,9.8,3.45
2.02203E+11,3,8,エイシンドゥルガー,3,54,1085,488,8,52.8,11.35
2.02203E+11,4,2,ミッテルライン,3,54,1135,418,-6,70.6,17.7
2.02203E+11,5,15,セオリーリターン,3,54,1134,452,-8,7.3,2.2
2.02203E+11,6,14,キョウコウトッパ,3,54,733,468,2,5.9,1.85
2.02203E+11,7,4,グランパドゥシャ,3,54,1169,436,16,13.4,3.75
2.02203E+11,8,9,ムーンワード,3,54,1162,482,2,19.2,6
2.02203E+11,9,12,エムアイリーズン,3,52,1164,472,2,7.4,3.1
2.02203E+11,10,5,ミルクメイド,3,54,1152,502,-10,52.7,13.65
2.02203E+11,11,10,アシャカシーザ,3,54,1092,438,-22,16.2,5.15
2.02203E+11,12,6,ルネッタ,3,52,1188,404,-4,163.8,44.45
2.02203E+11,13,16,プランタニエール,3,54,1158,432,16,60.4,14.05
2.02203E+11,14,13,ディアマンネージュ,3,54,1117,482,2,306.3,85.65
2.02203E+11,15,11,ハクサンセーラー,3,51,1197,432,-2,4.3,1.95
2.02203E+11,16,7,アルファプリンセス,3,51,1184,496,0,117,28.9
2.02203E+11,1,4,リゼレインボー,3,56,1077,478,-4,2.4,1.3
2.02203E+11,2,15,マヨン,3,56,1122,476,8,3.1,1.4
2.02203E+11,3,1,リュウキュウカリー,3,53,1197,444,-4,17.8,5.3
2.02203E+11,4,14,ノーブルグレイシャ,3,54,1169,470,8,8.5,2.45
2.02203E+11,5,12,スプリームメロディ,3,54,1009,432,-4,336.8,63.05
2.02203E+11,6,3,パープライト,3,56,1158,460,0,20.4,4.7
2.02203E+11,7,9,リュウバター,3,56,1117,474,-2,18.1,4.35
2.02203E+11,8,6,ロードマグマ,3,56,1162,452,-16,64.1,11.3
2.02203E+11,9,11,パーペチュイティ,3,56,1092,582,4,12.6,3.3
2.02203E+11,10,10,セイウンフィーバー,3,56,422,434,-6,17.4,3.35
2.02203E+11,11,8,スクナ,3,56,1143,450,0,28.1,5.6
2.02203E+11,12,2,インパチェンス,3,54,1188,492,-2,29.7,7.55
2.02203E+11,13,7,ミヤビピオニー,3,52,1164,508,2,78,16.05
2.02203E+11,14,5,キタノブルーアレツ,3,54,1167,452,-12,95.6,15.65
2.02203E+11,15,13,ピースワンヴェリテ,3,56,1134,504,-2,409.5,91.9
2.02203E+11,1,5,マイネルズーメン,2,54,1009,404,0,7.8,2.35
2.02203E+11,2,11,フィールザオーラ,2,54,1122,458,0,4.3,1.65
2.02203E+11,3,9,アンタノバラード,2,54,1135,434,0,10.2,2.35
2.02203E+11,4,10,アップトゥミー,2,54,1179,476,0,2.6,1.25
2.02203E+11,5,6,スナイチゴールド,2,52,1164,506,0,40.4,7.75
2.02203E+11,6,1,サンデュエル,2,54,1077,486,0,4.8,1.8
2.02203E+11,7,7,バンドネオン,2,54,5386,502,0,12,3.5
2.02203E+11,8,3,アカサンピン,2,54,1153,482,0,53.7,7.05
2.02203E+11,9,4,クリノクオン,2,54,1085,456,0,152.4,24.75
2.02203E+11,10,8,アギレラビーム,2,51,1201,438,0,122.5,18.45
2.02203E+11,11,2,レイシン,2,54,684,502,0,108.4,12.95
2.02203E+11,1,5,シルヴァーゴースト,2,54,1009,444,0,8.9,2
2.02203E+11,2,6,ベアサッチャー,2,54,1085,466,0,2.6,1.25
2.02203E+11,3,7,テンプーシャオン,2,54,1077,428,0,3.4,1.7
2.02203E+11,4,10,ライトブラーヴ,2,54,5386,396,0,5.2,1.75
2.02203E+11,5,4,フィーユエクレール,2,52,1188,422,0,15.8,3.55
2.02203E+11,6,11,マリノペガサス,2,51,1184,436,0,23.2,4.2
2.02203E+11,7,3,グリームクィーン,2,51,1183,438,0,53.8,9.65
2.02203E+11,8,1,キタノソロモン,2,54,1029,456,0,67.8,10.9
2.02203E+11,9,9,ペイシャマカロン,2,54,1179,388,0,16.2,3.5
2.02203E+11,10,8,セイカベラトリクス,2,54,422,472,0,105.5,22.15
2.02203E+11,11,2,オウユーナッシング,2,54,1143,440,0,64.7,9.55
2.02203E+11,1,9,パトリックハンサム,3,56,422,468,2,5.2,1.8
2.02203E+11,2,4,ヒメゴゼン,3,54,1009,396,-4,10.6,2.9
2.02203E+11,3,2,マルターズデイ,3,56,1085,498,2,6.7,2.25
2.02203E+11,4,3,デルマセイレーン,3,54,1118,432,4,73.3,13.6
2.02203E+11,5,6,ナイルプロジェクト,3,54,1122,434,-2,3.2,1.45
2.02203E+11,6,14,ブルーグラスソング,3,54,1117,444,0,27.2,5
2.02203E+11,7,12,アンジェラカフェ,3,54,1029,458,0,333.9,55
2.02203E+11,8,8,ダイゴシンリュウ,3,56,689,426,-2,36.4,7.15
2.02203E+11,9,15,スプレッドアウト,3,56,1092,506,0,4,2.1
2.02203E+11,10,10,ルージュノブレス,3,54,1134,434,0,140,28.05
2.02203E+11,11,5,ケイティーズジョウ,3,54,1161,452,-4,268.1,45.2
2.02203E+11,12,7,エレウテリア,3,53,1183,454,-10,209.9,32.55
2.02203E+11,13,13,ウィズアウトリーチ,3,56,1158,478,-2,288.2,48.3
2.02203E+11,14,16,サクラレイピア,3,54,1135,456,8,162.1,23.3
2.02203E+11,15,1,ミッキーキング,3,56,1179,464,4,13,4.2
2.02203E+11,16,11,カルチェリノイオリ,3,52,1188,438,8,12.8,3.3
2.02203E+11,1,15,メンアットワーク,3,54,1075,450,4,1.3,1.1
2.02203E+11,2,7,クルル,3,51,1197,486,2,69.5,18.05
2.02203E+11,3,13,トロンアゲイン,4,53,1188,450,10,6.9,2.45
2.02203E+11,4,12,マイネルサハラ,3,54,1009,460,-8,58.6,17.9
2.02203E+11,5,9,ラインメッセージ,3,54,1169,494,6,52.7,14.4
2.02203E+11,6,4,セザンテイオー,4,57,733,504,0,217.2,42.5
2.02203E+11,7,1,ホワイトクロウ,4,57,1092,464,-2,28.4,6.75
2.02203E+11,8,8,メレカリキマカ,4,57,1161,490,0,216.5,50.75
2.02203E+11,9,2,トリグラフ,3,51,1184,442,0,19.8,5.35
2.02203E+11,10,11,アーバンヒーロー,4,57,1085,498,-2,329.2,67.45
2.02203E+11,11,6,キタノブレイド,3,54,1162,454,4,10.3,3.5
2.02203E+11,12,5,ホウオウヴォーヌ,4,57,422,478,-6,103.5,22.75
2.02203E+11,13,14,コンクエスト,3,54,1179,486,-2,8.6,3.45
2.02203E+11,14,3,モール,3,54,1077,458,-14,61.9,15.75
2.02203E+11,15,10,グラフィティウォー,3,51,1183,440,-3,324.5,88.25
2.02203E+11,1,4,ヤマニンガラッシア,5,57,5386,446,-4,4.2,1.65
2.02203E+11,2,7,ウィリン,3,52,5212,426,0,1.7,1.1
2.02203E+11,3,3,スターライトキス,7,55,1085,508,-8,73.5,10.1
2.02203E+11,4,11,ドラゴンゴクウ,3,54,1164,466,6,62.2,10.75
2.02203E+11,5,1,オードゥメール,3,52,1179,452,0,4.6,2.1
2.02203E+11,6,10,ユナイテッドハーツ,4,57,1117,434,-4,16.9,3.4
2.02203E+11,7,6,ダイシンユノ,5,55,1134,426,8,69.4,16.65
2.02203E+11,8,2,シャドウファックス,4,55,1122,454,-14,12.1,3.75
2.02203E+11,9,9,エコロマリン,4,55,1161,452,-4,89.5,14.4
2.02203E+11,10,8,エレガントモダン,3,52,1118,440,2,131.6,17.1
2.02203E+11,11,5,リキサンムスタング,6,57,1183,512,12,105.7,17.05
2.02203E+11,1,7,マイネルマーティン,4,57,5212,500,4,3.3,1.45
2.02203E+11,2,13,レッドラディエンス,3,54,5386,494,8,2.4,1.55
2.02203E+11,3,12,ピノクル,6,57,1179,474,-6,14.2,2.8
2.02203E+11,4,2,ビートザウイングス,5,57,1188,472,-14,13.3,4
2.02203E+11,5,1,フィデリオグリーン,6,57,1184,494,2,91.6,13.25
2.02203E+11,6,3,マイネルステレール,6,57,1009,486,2,59.2,8.6
2.02203E+11,7,4,エクセレントタイム,4,57,1169,480,4,13.5,3.3
2.02203E+11,8,8,ダノンシュネラ,4,55,1077,504,-4,12.8,3.85
2.02203E+11,9,11,ピースディオン,5,57,689,492,0,20,4.85
2.02203E+11,10,10,メリディアンローグ,5,57,1167,484,-16,28.3,6.25
2.02203E+11,11,6,コスモスタック,5,57,1158,472,8,44.4,10.2
2.02203E+11,12,9,リリーブライト,4,57,422,474,-2,8.4,1.95
2.02203E+11,13,5,フューリアス,4,57,1161,430,2,290.8,44.2
2.02203E+11,1,3,ゴールドスミス,8,54,1077,520,-4,17.6,5.05
2.02203E+11,2,7,エターナルヴィテス,6,52,684,474,-6,82.5,14.9
2.02203E+11,3,16,ホウオウラスカーズ,4,53,1122,448,-4,10.8,3.6
2.02203E+11,4,10,ワールドスケール,5,54,1162,470,4,39.6,9.1
2.02203E+11,5,6,ウエストンバート,4,54,1117,536,-2,18.1,5.3
2.02203E+11,6,11,ブレイブメジャー,6,55,1092,494,4,17.7,4.4
2.02203E+11,7,15,ウイングレイテスト,5,56,1085,496,-18,6.7,2.55
2.02203E+11,8,2,アールバロン,4,54,5212,504,-2,4.2,1.85
2.02203E+11,9,1,スーパーブレイク,8,53,1152,472,-6,197.2,37.45
2.02203E+11,10,8,フォワードアゲン,5,53,1169,428,0,25.5,6.65
2.02203E+11,11,4,ウインレフィナード,6,54,1188,458,0,209.9,32.6
2.02203E+11,12,13,パープルレディー,4,52,733,412,-4,8.3,2.95
2.02203E+11,13,14,ルヴァン,5,54,422,476,2,46.7,9.2
2.02203E+11,14,9,ロードシャムロック,5,56,1075,494,-14,13.2,3.8
2.02203E+11,15,12,シュバルツカイザー,4,56,5386,508,4,9.8,3.35
2.02203E+11,1,12,ナックドロップス,3,52,1162,456,0,11.7,3.8
2.02203E+11,2,16,モネ,3,52,1092,456,0,9,3.45
2.02203E+11,3,5,パウオレ,3,52,5386,458,-6,1.4,1.1
2.02203E+11,4,6,ノアファンタジー,4,52,1197,478,-4,42.8,13.35
2.02203E+11,5,15,ヴァンデリオン,5,57,1158,490,-7,75.5,13.55
2.02203E+11,6,3,ミューティー,5,55,733,482,-8,124.7,21.1
2.02203E+11,7,8,アウトパフォーム,3,54,1179,444,0,9.9,3.35
2.02203E+11,8,11,ダイチラファール,3,52,1188,440,6,24.5,6.9
2.02203E+11,9,4,トーセンアマンダ,4,53,1164,472,-2,224.4,62.9
2.02203E+11,10,14,プロトサマニ,4,55,1135,514,32,103.4,29.55
2.02203E+11,11,1,デュアルキャリアー,6,57,1075,548,-12,14.3,4.7
2.02203E+11,12,10,バットオールソー,7,57,1117,462,-4,72,10.4
2.02203E+11,13,2,レオテソーロ,4,54,1184,462,-12,184.6,39.15
2.02203E+11,14,9,ウインラザンツ,4,57,1085,522,6,21.3,5.75
2.02203E+11,15,7,ドリームウィーバー,4,54,1183,468,-7,318.9,97
2.02203E+11,16,13,トーレスデルパイネ,5,55,726,478,-4,320.3,97.5
2.0221E+11,1,10,タガノペルマネンテ,5,58,1072,446,-12,4.1,1.6
2.0221E+11,2,7,メイショウアツイタ,4,60,1066,486,-10,6.1,1.75
2.0221E+11,3,3,スーパーフェイバー,4,60,1123,490,-8,3.9,1.6
2.0221E+11,4,4,アスタースウィング,8,60,1035,524,0,11.9,3.15
2.0221E+11,5,1,アマネセール,6,60,1139,484,4,3.6,1.65
2.0221E+11,6,8,ラマルセイエーズ,4,58,1061,478,-12,18.3,5.3
2.0221E+11,7,2,スワーヴドン,5,60,1005,498,2,13.4,3.7
2.0221E+11,8,6,ゼンノジャスタ,5,60,1101,458,-2,17.1,5.5
2.0221E+11,1,4,マイネルカーライル,2,54,1018,472,4,4.2,2.05
2.0221E+11,2,1,リヤンドメテオール,2,54,1088,460,-4,2.2,1.35
2.0221E+11,3,5,リコッチ,2,54,1168,454,-4,31.1,9.55
2.0221E+11,4,3,ガルヴァナイズ,2,54,1014,478,8,2.5,1.25
2.0221E+11,5,6,ベッピンサン,2,50,1193,488,2,11.9,5.15
2.0221E+11,6,2,シンドバッド,2,54,1174,464,-2,67.1,24.8
2.0221E+11,1,9,ヤマタカフェイス,3,56,1125,492,2,17.5,7.2
2.0221E+11,2,12,クリーンジーニアス,3,54,1171,452,6,1.2,1.05
2.0221E+11,3,14,フィオリーカズマ,3,54,1191,466,-2,30.4,10.85
2.0221E+11,4,10,ジュエリークラフト,3,52,1193,486,4,10.7,5.05
2.0221E+11,5,11,グッドウッドガイ,3,56,1141,500,-4,14.6,5.65
2.0221E+11,6,8,イレギュラー,3,55,1176,440,4,35.1,10.95
2.0221E+11,7,2,アイファームーラン,3,54,1138,442,-2,98.6,25.2
2.0221E+11,8,13,エルメニア,3,52,1185,444,-6,17.2,7.1
2.0221E+11,9,7,ポスキアーヴォ,3,50,1187,404,4,45.4,12.4
2.0221E+11,10,4,ウォーターアイアイ,3,54,732,430,-1,38.5,11.3
2.0221E+11,11,6,ライブリスマイル,3,53,1199,456,-14,157.8,43.55
2.0221E+11,12,3,カマンザ,3,56,1147,472,-10,237.9,83.85
2.0221E+11,13,5,ウイングボルドー,3,54,1168,488,-2,310.5,118.9
2.0221E+11,14,1,ヒエラポリス,3,56,1165,482,0,106.5,40.3
2.0221E+11,1,5,サトノパシュート,5,60,1046,472,-10,5.1,2.05
2.0221E+11,2,6,スズカフロンティア,8,61,691,432,-16,1.7,1.35
2.0221E+11,3,2,キーパンチ,5,60,1105,464,-4,5.5,2.25
2.0221E+11,4,1,マイネルプロンプト,10,62,1196,478,2,4.8,2.05
2.0221E+11,5,4,ビルジキール,6,60,1101,492,-10,23.9,8.4
2.0221E+11,6,3,インビジブルレイズ,8,60,1066,474,-12,17.1,5.55
2.0221E+11,1,3,タマモブラックタイ,2,51,1199,516,0,14.3,3.1
2.0221E+11,2,6,ネイキッド,2,54,1088,458,0,2.5,1.25
2.0221E+11,3,7,ニシノトキメキ,2,53,1176,478,0,12.5,2.85
2.0221E+11,4,4,トーホウダリンシア,2,54,1014,420,0,6.4,1.8
2.0221E+11,5,1,ストリンジェンド,2,54,1102,472,0,4.8,1.7
2.0221E+11,6,5,キャビネットバトル,2,54,1142,424,0,63.5,9.35
2.0221E+11,7,9,アルルカン,2,50,1193,474,0,4.4,1.9
2.0221E+11,8,10,ナイツオブラウンド,2,54,1116,444,0,52.7,12.05
2.0221E+11,9,8,テイエムアタック,2,54,1138,438,0,127.5,23.2
2.0221E+11,10,2,ダンツセリカ,2,54,1019,466,0,29.9,5.45
2.0221E+11,1,2,エピプランセス,3,54,1126,436,6,3.1,1.45
2.0221E+11,2,11,ルージュラジョア,3,54,1088,452,-4,3.2,1.45
2.0221E+11,3,16,ライトストリーム,3,54,1171,464,0,241.2,39.35
2.0221E+11,4,12,モンサンプリーモ,3,54,1174,476,-10,6.4,2.4
2.0221E+11,5,1,イヴィステラ,3,54,1014,448,8,3.9,1.6
2.0221E+11,6,9,セルフエスティーム,3,50,1193,452,10,15,3.8
2.0221E+11,7,7,ベガエクスプレス,3,54,1141,424,-2,119,13.85
2.0221E+11,8,4,タイニープライド,3,54,1156,438,-8,33.9,6
2.0221E+11,9,5,フォルツァモンド,3,51,1199,392,-6,108.4,12.8
2.0221E+11,10,6,ブロセリアンド,3,54,1160,464,-14,26.9,5.3
2.0221E+11,11,3,エイシントゥワイス,3,54,1116,426,-2,161.4,25.6
2.0221E+11,12,18,クリノフラッグ,3,54,1154,444,-10,128.8,17.5
2.0221E+11,13,13,スマイルカット,3,50,1187,386,-4,196.6,28.8
2.0221E+11,14,15,トウシンハナ,3,54,1018,424,0,241.2,35
