race_id,goal_order, start_number, horse_name, horse_age, weight,jockey_id,single_odds,hourse_weight,weight_change
202210030208,2,2,ポメランチェ,3,49.0,01193,6.2,398,0,2.5
202210030208,3,8,タムロキュラムン,3,52.0,00732,22.0,444,-6,6.0
202210030208,4,12,エクロール,3,52.0,01018,8.7,424,+6,2.4
202210030208,5,5,テイエムエメラルド,4,55.0,01126,12.7,456,+4,3.6500000000000004
202210030208,6,1,ヴェールクレール,4,55.0,01014,4.2,466,-2,1.6
202210030208,7,9,ニューノーマル,3,49.0,01199,7.1,460,+8,2.4
202210030208,8,3,オーガスタスカイ,3,52.0,01171,23.3,486,-6,5.5
202210030208,9,11,ヴィルトゥオシタ,5,53.0,01191,11.8,450,0,3.3
202210030208,10,7,プリモプレミオ,6,53.0,01185,193.5,456,-8,29.599999999999998
202210030208,11,10,フライングバレル,4,51.0,01187,54.2,468,-4,12.55
202210030208,12,6,アザル,4,55.0,01116,57.2,434,0,6.95
202210030209,1,2,ガイアフォース,3,54.0,01126,1.4,490,+2,1.1
202210030209,2,4,サクセスドレーク,3,54.0,01116,10.7,490,-6,3.5
202210030209,3,3,ゼンノインヴォーク,3,54.0,01168,12.6,444,0,4.95
202210030209,4,10,ミスターホワイト,3,54.0,01014,8.1,506,0,4.1
202210030209,5,9,テーオーシリウス,4,57.0,01171,45.1,470,+12,13.350000000000001
202210030209,6,5,サトノマジェスタ,4,57.0,01018,108.4,482,-8,29.6
202210030209,7,6,リュウセイグン,4,57.0,00732,171.8,520,+10,44.75
202210030209,8,7,アルファヒディ,3,54.0,01088,6.3,488,-4,3.9
202210030209,9,8,ジョーコモド,3,54.0,01172,300.9,478,-8,81.45
202210030209,10,1,デュアルレインボー,3,54.0,01180,17.2,498,+6,5.5
202210030210,1,9,ディパッセ,3,54.0,01088,3.1,474,-12,1.7
202210030210,2,12,ジョウショーリード,5,55.0,01130,10.8,476,-2,2.4
202210030210,3,7,ミッキーヌチバナ,4,57.0,01037,3.7,536,+2,1.5
202210030210,4,2,ラルフ,4,57.0,01126,3.3,478,-6,1.45
202210030210,5,4,サンバデジャネイロ,4,55.0,01180,43.7,440,-10,7.3
202210030210,6,5,イグナーツ,6,57.0,01168,37.6,492,-10,8.35
202210030210,7,3,ラブスピール,5,55.0,01128,63.7,448,+10,7.8
202210030210,8,11,テイエムラッシュ,5,57.0,01124,45.6,496,+2,7.0
202210030210,9,6,スカーレットジンク,4,57.0,01116,11.0,456,-4,3.6
202210030210,10,10,ハイパーノヴァ,8,57.0,01019,12.8,496,+4,2.7
202210030210,11,8,イロエンピツ,4,55.0,00732,72.0,460,-20,16.25
202210030210,12,1,ドゥリトル,7,57.0,01147,254.6,488,+4,34.35
202210030211,1,5,テイエムスパーダ,3,48.0,01193,5.0,486,-2,2.2
202210030211,2,8,タイセイビジョン,5,57.0,01088,5.7,478,+2,1.9500000000000002
202210030211,3,2,アネゴハダ,3,49.0,01138,3.9,436,0,1.8
202210030211,4,12,スマートリアン,5,53.0,01019,6.5,476,-2,2.35
202210030211,5,10,メイショウチタン,5,54.0,01160,97.7,470,+4,18.35
202210030211,6,9,ロードベイリーフ,5,54.0,01018,28.2,478,-10,6.4
202210030211,7,15,スティクス,4,52.0,00732,10.2,496,+2,3.6
202210030211,8,14,タマモティータイム,5,50.0,01124,49.3,474,+8,9.5
202210030211,9,11,カリボール,6,54.0,01171,20.7,496,0,4.8
202210030211,10,16,アンコールプリュ,7,53.0,01116,73.3,446,-2,11.85
202210030211,11,6,メイショウケイメイ,6,51.0,01185,191.8,438,+4,33.35
202210030211,12,17,ファストフォース,6,56.0,01126,6.0,508,-14,2.2
202210030211,13,1,レインボーフラッグ,9,53.0,01125,230.5,456,-4,44.599999999999994
202210030211,14,4,シホノレジーナ,5,49.0,01199,126.8,498,-8,21.95
202210030211,15,7,スナークスター,6,52.0,01168,277.9,460,-6,51.7
202210030211,16,3,レジェーロ,5,54.0,01180,29.1,422,+4,9.25
202210030211,17,13,モントライゼ,4,55.0,01102,37.0,506,+6,8.350000000000001
202210030212,1,13,キングズソード,3,50.0,01193,2.2,498,0,1.5
202210030212,2,5,ケイアイメビウス,3,54.0,01138,15.7,504,-1,3.8499999999999996
202210030212,3,12,ロードドミニオン,5,57.0,01128,10.1,438,0,2.6500000000000004
202210030212,4,8,ミキノプリンス,3,54.0,01018,61.2,478,-2,10.0
202210030212,5,4,サムハンター,4,57.0,00660,13.3,488,+12,3.55
202210030212,6,11,ウインアウォード,3,51.0,01199,7.0,522,+8,2.7
202210030212,7,6,エグモント,3,50.0,01185,8.4,514,-2,2.7
202210030212,8,2,ノーブルキャニオン,4,57.0,01099,125.3,480,+10,12.649999999999999
202210030212,9,10,テイエムシニスター,3,54.0,01168,18.0,472,-8,4.1
202210030212,10,3,ヴィジャーヤ,4,57.0,01147,43.1,456,+2,8.55
202210030212,11,7,ヴィオマージュ,4,57.0,01171,32.0,492,0,5.6
202210030212,12,1,キクノクライフ,4,55.0,01191,45.0,498,-2,6.550000000000001
202210030212,13,9,アファン,3,52.0,00732,6.4,490,-10,1.85
202202010801,1,3,シンゼンイズモ,2,54.0,01157,4.8,492,+2,1.65
202202010801,2,4,ゴコウサス,2,54.0,01115,2.9,450,+8,1.35
202202010801,3,10,ルーチェステラーレ,2,54.0,01025,7.4,456,+6,2.45
202202010801,4,2,メイショウギシオー,2,54.0,05203,6.1,508,-6,2.2
202202010801,5,7,ヒルノピレネー,2,54.0,01032,8.6,460,0,2.75
202202010801,6,8,トロピカルヒーロー,2,54.0,01144,18.9,476,+10,5.199999999999999
202202010801,7,5,レイズミーアップ,2,54.0,01062,152.7,414,0,35.35
202202010801,8,6,ツキガミ,2,54.0,01091,24.9,416,-4,5.0
202202010801,9,11,ピスティス,2,54.0,01127,35.4,418,+2,6.9
202202010801,10,1,ウィズアットダンス,2,53.0,01181,9.4,398,+6,2.5
202202010801,11,9,ヘイトアルーズ,2,51.0,01192,222.1,410,-6,51.55
202202010802,1,2,タイガークリスエス,3,56.0,00666,7.6,470,-2,2.9000000000000004
202202010802,2,11,オーブラック,3,56.0,01091,1.7,502,+2,1.1
202202010802,3,8,キリシマタウン,3,54.0,01186,4.7,444,+4,2.0
202202010802,4,5,ルルネージュ,3,54.0,01025,85.6,476,+2,15.3
202202010802,5,3,メイショウカンギク,3,53.0,01182,70.8,466,+2,13.9
202202010802,6,10,イデアファイブ,3,54.0,01109,165.0,422,+4,25.8
202202010802,7,1,サリーチャン,3,53.0,01181,17.5,442,-2,4.45
202202010802,8,7,タイセイプロシード,3,56.0,01157,6.8,484,+22,4.15
202202010802,9,4,タイセイレーヴ,3,52.0,01190,38.3,504,-4,11.850000000000001
202202010802,10,12,シゲルボス,3,56.0,01030,20.8,466,-8,6.65
202202010802,11,6,アマゴ,3,54.0,05243,180.5,454,+10,32.35
202202010802,12,9,オーケードリーム,3,51.0,01192,39.3,460,+14,14.8
202202010803,1,7,キタノセレナード,3,56.0,01095,1.5,444,-2,1.1
202202010803,2,12,テイエムビシャモン,3,56.0,01015,7.2,490,-2,2.25
202202010803,3,9,ロルバーンスカイ,3,56.0,01091,4.5,448,+2,2.05
202202010803,4,4,タロマイスター,3,53.0,01194,221.1,480,+4,39.55
202202010803,5,8,アトランティス,3,56.0,05203,10.7,490,-2,3.6
202202010803,6,3,メルト,3,56.0,01108,10.8,490,0,3.45
202202010803,7,1,タフトテソーロ,3,56.0,01115,24.6,470,+6,4.1
202202010803,8,2,ラッフルズプレース,3,56.0,01127,108.8,448,+2,13.65
202202010803,9,6,ダンスデミルリトン,3,53.0,01192,192.5,450,0,32.65
202202010803,10,5,ライブリインパクト,3,56.0,01133,308.6,466,-2,38.2
202202010803,11,10,ビューティフルラブ,3,53.0,01181,74.7,422,-4,10.35
202202010803,12,11,デエスデュヴァン,3,54.0,01157,165.8,454,+18,26.65
202202010804,1,12,スーリールダンジュ,3,54.0,00666,3.8,476,+10,1.8
202202010804,2,8,ウムラウト,3,54.0,01178,41.2,382,+10,10.05
202202010804,3,11,マヒナライズ,3,54.0,01093,4.4,418,+4,1.6
202202010804,4,1,ジェネラルウィル,3,53.0,01181,38.1,456,-2,9.3
202202010804,5,2,ヒロシゲパール,3,54.0,01030,12.1,482,+8,4.65
202202010804,6,4,ウォータージーニー,3,56.0,01115,22.2,486,-4,5.65
202202010804,7,7,ニャンチンノン,3,55.0,01182,48.0,454,+4,13.549999999999999
202202010804,8,15,リーセフィヨルド,3,54.0,01032,8.8,468,-4,3.7
202202010804,9,6,フーレイ,3,54.0,01157,11.1,442,+2,3.2
202202010804,10,3,ダイヤモンドフジ,3,56.0,01170,5.0,460,+6,1.8
202202010804,11,9,コスモプルエバ,3,54.0,01091,11.8,432,+6,2.8
202202010804,12,13,アメトリンルナ,3,54.0,01127,39.1,440,-4,8.8
202202010804,13,16,バリオーレ,3,52.0,01186,28.5,440,-4,6.8
202202010804,14,5,ワンダフルサマー,3,56.0,01117,373.9,472,-6,84.75
202202010804,15,14,フウジンショウジョ,3,51.0,01192,174.7,496,+16,40.599999999999994
202202010804,16,10,ルージュエピス,3,54.0,05203,92.2,464,+4,23.65
202202010805,1,8,シーウィザード,2,54.0,01115,8.9,456,0,2.25
202202010805,2,6,ルクスグローリア,2,54.0,01170,2.0,494,0,1.2000000000000002
202202010805,3,2,ヴェンチュラムーン,2,51.0,01192,5.8,420,0,1.7000000000000002
202202010805,4,1,アオラキ,2,54.0,01032,5.9,444,0,2.25
202202010805,5,3,ジューンナックル,2,54.0,01140,50.7,446,0,7.85
202202010805,6,5,プエルトボニータ,2,54.0,00666,6.6,484,0,1.8499999999999999
202202010805,7,4,カイラシ,2,54.0,01093,14.2,428,0,2.4
202202010805,8,7,キタノグリエル,2,54.0,01095,68.8,468,0,12.5
202202010806,1,11,ビヨンドザリミット,3,52.0,01186,56.4,462,+10,20.25
202202010806,2,2,バレル,3,56.0,01095,6.2,470,-4,2.05
202202010806,3,9,ダノンフロイデ,3,56.0,01093,14.2,472,+4,3.3
202202010806,4,10,オウケンムーンアイ,3,54.0,01157,16.7,434,+12,4.5
202202010806,5,5,コスモゴレアドール,3,56.0,01091,33.2,422,0,6.85
202202010806,6,3,マイネルキング,3,56.0,01170,4.2,480,0,1.9000000000000001
202202010806,7,8,ウィングローリー,3,56.0,01030,13.2,468,+6,3.65
202202010806,8,1,グランドゴールド,3,56.0,01127,4.3,440,-10,1.6
202202010806,9,13,グロー,3,56.0,01032,4.3,472,+2,1.9000000000000001
202202010806,10,12,クリノインパクト,3,56.0,00666,26.4,462,-2,7.800000000000001
202202010806,11,6,ウインシュプリーム,3,56.0,05203,13.6,450,0,3.8
202202010806,12,4,スズカマース,3,54.0,01115,80.1,472,+2,23.8
202202010806,13,7,マルカフロンターレ,3,56.0,01140,69.1,490,+12,19.55
202202010807,1,4,フローラルビアンカ,3,52.0,01093,27.3,480,+10,7.75
202202010807,2,7,レリジールダモーレ,3,49.0,01192,23.2,448,+18,6.95
202202010807,3,5,ラズライト,3,51.0,01181,14.0,434,+8,3.2
202202010807,4,10,スカンジナビア,3,50.0,01186,3.0,444,-6,1.65
202202010807,5,12,チャプリ,3,52.0,01170,4.8,474,+6,1.8
202202010807,6,3,セレッソ,3,52.0,01140,9.4,478,+22,2.95
202202010807,7,1,テンナイトパール,6,55.0,01025,154.8,490,-6,22.0
202202010807,8,13,ケイツーマルカ,4,55.0,00666,23.9,502,-2,5.95
202202010807,9,6,レスペディーザ,4,55.0,01032,4.4,440,+12,1.65
202202010807,10,8,ウインホノカ,6,53.0,01173,238.3,426,+6,31.6
202202010807,11,2,マヤローザ,4,54.0,01182,49.2,448,+2,9.15
202202010807,12,9,スリーマイトコーズ,4,55.0,01127,85.8,452,-2,13.3
202202010807,13,14,メイショウヒメゴゼ,3,52.0,01115,7.0,470,0,2.3
202202010807,14,11,キャットリング,4,51.0,01190,147.7,428,+2,31.700000000000003
202202010808,1,5,オンリーオピニオン,3,52.0,01091,2.7,480,-2,1.7
202202010808,2,2,ダイム,3,52.0,01140,2.0,444,+4,1.1
202202010808,3,4,ユキノプリンセス,3,50.0,01186,28.0,468,-2,4.7
202202010808,4,7,アルマイナンナ,5,55.0,01144,56.4,450,-8,7.4
202202010808,5,10,クリノサンシャイン,5,55.0,01015,136.1,448,+22,19.65
202202010808,6,6,コスモミローディア,6,57.0,01178,34.8,480,0,6.45
202202010808,7,8,ショベルヘッド,4,57.0,01093,30.9,472,+4,5.8
202202010808,8,3,スマートワン,4,57.0,00666,4.7,486,+8,1.9
202202010808,9,1,ガルブグリーン,3,49.0,01192,23.3,442,0,4.75
202202010808,10,9,タマモエース,3,51.0,01177,73.2,458,0,9.5
202202010809,1,11,バトーデュシエル,5,55.0,05203,13.3,478,-2,3.4
202202010809,2,8,モンファボリ,4,55.0,00666,3.1,452,-2,1.4500000000000002
202202010809,3,6,テーオーメアリー,4,55.0,01015,76.9,480,+8,14.35
202202010809,4,15,メイショウエニシア,4,55.0,01093,7.7,450,+4,2.45
202202010809,5,4,エコロデイジー,4,55.0,01144,35.6,490,+8,8.7
202202010809,6,10,デルマカンノン,4,55.0,01181,61.8,454,+2,12.2
202202010809,7,9,カバーガール,4,55.0,01115,91.7,478,+4,15.85
202202010809,8,13,リトス,3,52.0,01178,23.0,410,+4,5.550000000000001
202202010809,9,14,メイショウツワブキ,4,55.0,01030,26.3,494,-2,7.55
202202010809,10,3,メイショウツツジ,4,55.0,01182,22.4,428,-4,5.550000000000001
202202010809,11,12,トップキャスト,3,52.0,01157,9.3,440,+4,3.25
202202010809,12,5,ラヴケリー,4,55.0,01032,9.0,454,0,2.55
202202010809,13,1,イルヴェントドーロ,6,55.0,01186,125.5,458,-2,44.95
202202010809,14,2,ディキシークイーン,5,55.0,01140,103.2,498,+6,21.85
202202010809,15,7,セリノーフォス,3,52.0,01095,4.3,460,+14,1.9000000000000001
202202010809,16,16,エテルナメンテ,3,52.0,01192,15.0,468,+4,4.65
202202010810,1,5,ブラッティーキッド,4,57.0,01133,1.5,500,-2,1.15
202202010810,2,9,ラヴィータエベラ,5,57.0,01095,5.6,506,-2,1.8499999999999999
202202010810,3,10,キュールエフウジン,3,54.0,01178,12.1,488,+4,2.95
202202010810,4,7,メイショウナリヒラ,4,57.0,00666,22.9,468,+4,4.25
202202010810,5,1,シンヨモギネス,4,57.0,01170,16.0,480,0,3.6500000000000004
202202010810,6,2,ブルーコンパクタ,6,57.0,01157,77.8,464,+2,8.35
202202010810,7,6,アースライザー,5,57.0,01091,26.3,482,+4,4.1
202202010810,8,4,バルサミックムーン,5,57.0,01144,17.9,504,+12,3.25
202202010810,9,8,サクセスエース,4,57.0,01192,76.0,484,0,10.5
202202010810,10,3,ロスコフ,4,57.0,01140,7.1,496,-2,2.0
202202010811,1,3,ホウオウピースフル,5,54.0,01117,6.3,496,-6,2.25
202202010811,2,9,ワールドリバイバル,4,56.0,01144,4.8,510,-4,2.0
202202010811,3,2,サトノクロニクル,8,57.0,01178,49.5,472,-6,10.05
202202010811,4,6,ウインイクシード,8,57.0,01170,6.1,500,+2,2.35
202202010811,5,10,モンブランテソーロ,6,56.0,01140,5.2,484,-2,2.0
202202010811,6,11,ランフォザローゼス,6,57.0,00666,24.4,496,-4,5.9
202202010811,7,5,ロードマックス,4,56.0,01030,6.8,448,+8,2.4000000000000004
202202010811,8,7,ハーメティキスト,6,56.0,01032,7.4,464,0,2.3
202202010811,9,12,ウインアグライア,4,54.0,01109,65.3,478,0,15.6
202202010811,10,1,アイスバブル,7,59.0,01133,34.3,474,+6,7.05
202202010811,11,4,ジェネラーレウーノ,7,59.0,01091,63.0,520,+6,14.05
202202010811,12,8,ベルダーイメル,5,56.0,01095,7.5,458,0,3.1500000000000004
202202010812,1,10,カルネアサーダ,3,52.0,01157,1.4,460,+6,1.1
202202010812,2,12,スズカサウスソング,5,56.0,01182,14.5,508,0,3.0999999999999996
202202010812,3,7,サウンドブライアン,4,57.0,01032,21.2,482,0,2.85
202202010812,4,11,アカザ,3,52.0,01091,23.4,432,0,5.1
202202010812,5,3,スンヌンタイ,3,52.0,01170,7.0,496,+2,2.1
202202010812,6,9,サンランシング,4,52.0,01177,91.8,482,+12,9.9
202202010812,7,2,ルアル,3,54.0,01095,5.5,510,-2,1.7999999999999998
202202010812,8,5,クレイジーリッチ,4,57.0,01144,61.5,498,-2,4.3
202202010812,9,8,ディアナグラン,4,54.0,01181,60.5,484,-7,10.2
202202010812,10,6,マイネルアミスター,4,54.0,01192,32.5,504,+6,5.25
202202010812,11,4,クリオズナ,4,53.0,01186,157.5,450,0,25.95
202203020301,1,7,ハンデンリリー,2,54.0,01162,22.2,412,-4,4.3
202203020301,2,1,ピンクジン,2,52.0,01188,2.5,414,-4,1.3
202203020301,3,4,クレイプマートル,2,54.0,01135,4.0,510,0,1.4
202203020301,4,6,マイネルフォルツァ,2,54.0,01009,5.8,486,+8,1.7000000000000002
202203020301,5,8,ワタシハマジョ,2,54.0,01161,12.3,450,-2,3.0999999999999996
202203020301,6,3,トータルプラン,2,51.0,01184,81.4,454,-8,11.75
202203020301,7,2,クリノリアルレディ,2,54.0,01085,4.8,466,-4,1.7000000000000002
202203020301,8,5,カーターテソーロ,2,54.0,01167,53.4,488,-4,9.45
202203020301,9,9,フューチャーアゲン,2,54.0,00422,113.9,460,+2,17.25
202203020301,10,10,ナブラチロワ,2,54.0,01143,184.7,466,-10,34.4
202203020302,1,8,ゴッドファーザー,2,54.0,05386,1.4,498,-8,1.05
202203020302,2,3,トーセンサウダージ,2,54.0,01162,2.8,480,-10,2.05
202203020302,3,1,フェスティヴチャン,2,54.0,01158,105.7,454,-8,24.05
202203020302,4,7,レインボーウォリア,2,54.0,01135,134.7,438,-4,32.35
202203020302,5,2,シルバーダイヤ,2,54.0,00641,9.1,446,-4,3.75
202203020302,6,4,フェスティヴラジャ,2,54.0,01161,28.5,444,-6,5.8
202203020302,7,6,ニシノオールマイト,2,54.0,00422,62.7,466,0,11.4
202203020302,8,5,ナムラテディー,2,54.0,01153,86.1,466,0,18.5
202203020303,1,1,ハクサンセレーネ,3,54.0,01179,4.9,424,-6,1.9500000000000002
202203020303,2,3,アイアムラベンダー,3,51.0,01183,9.8,452,-10,3.45
202203020303,3,8,エイシンドゥルガー,3,54.0,01085,52.8,488,+8,11.350000000000001
202203020303,4,2,ミッテルライン,3,54.0,01135,70.6,418,-6,17.7
202203020303,5,15,セオリーリターン,3,54.0,01134,7.3,452,-8,2.2
202203020303,6,14,キョウコウトッパ,3,54.0,00733,5.9,468,+2,1.85
202203020303,7,4,グランパドゥシャ,3,54.0,01169,13.4,436,+16,3.75
202203020303,8,9,ムーンワード,3,54.0,01162,19.2,482,+2,6.0
202203020303,9,12,エムアイリーズン,3,52.0,01164,7.4,472,+2,3.1
202203020303,10,5,ミルクメイド,3,54.0,01152,52.7,502,-10,13.65
202203020303,11,10,アシャカシーザ,3,54.0,01092,16.2,438,-22,5.15
202203020303,12,6,ルネッタ,3,52.0,01188,163.8,404,-4,44.45
202203020303,13,16,プランタニエール,3,54.0,01158,60.4,432,+16,14.05
202203020303,14,13,ディアマンネージュ,3,54.0,01117,306.3,482,+2,85.65
202203020303,15,11,ハクサンセーラー,3,51.0,01197,4.3,432,-2,1.9500000000000002
202203020303,16,7,アルファプリンセス,3,51.0,01184,117.0,496,0,28.900000000000002
202203020304,1,4,リゼレインボー,3,56.0,01077,2.4,478,-4,1.3
202203020304,2,15,マヨン,3,56.0,01122,3.1,476,+8,1.4
202203020304,3,1,リュウキュウカリー,3,53.0,01197,17.8,444,-4,5.300000000000001
202203020304,4,14,ノーブルグレイシャ,3,54.0,01169,8.5,470,+8,2.45
202203020304,5,12,スプリームメロディ,3,54.0,01009,336.8,432,-4,63.050000000000004
202203020304,6,3,パープライト,3,56.0,01158,20.4,460,0,4.699999999999999
202203020304,7,9,リュウバター,3,56.0,01117,18.1,474,-2,4.35
202203020304,8,6,ロードマグマ,3,56.0,01162,64.1,452,-16,11.3
202203020304,9,11,パーペチュイティ,3,56.0,01092,12.6,582,+4,3.3
202203020304,10,10,セイウンフィーバー,3,56.0,00422,17.4,434,-6,3.3499999999999996
202203020304,11,8,スクナ,3,56.0,01143,28.1,450,0,5.6
202203020304,12,2,インパチェンス,3,54.0,01188,29.7,492,-2,7.550000000000001
202203020304,13,7,ミヤビピオニー,3,52.0,01164,78.0,508,+2,16.05
202203020304,14,5,キタノブルーアレツ,3,54.0,01167,95.6,452,-12,15.649999999999999
202203020304,15,13,ピースワンヴェリテ,3,56.0,01134,409.5,504,-2,91.9
202203020305,1,5,マイネルズーメン,2,54.0,01009,7.8,404,0,2.35
202203020305,2,11,フィールザオーラ,2,54.0,01122,4.3,458,0,1.65
202203020305,3,9,アンタノバラード,2,54.0,01135,10.2,434,0,2.35
202203020305,4,10,アップトゥミー,2,54.0,01179,2.6,476,0,1.25
202203020305,5,6,スナイチゴールド,2,52.0,01164,40.4,506,0,7.75
202203020305,6,1,サンデュエル,2,54.0,01077,4.8,486,0,1.8
202203020305,7,7,バンドネオン,2,54.0,05386,12.0,502,0,3.5
202203020305,8,3,アカサンピン,2,54.0,01153,53.7,482,0,7.05
202203020305,9,4,クリノクオン,2,54.0,01085,152.4,456,0,24.75
202203020305,10,8,アギレラビーム,2,51.0,01201,122.5,438,0,18.45
202203020305,11,2,レイシン,2,54.0,00684,108.4,502,0,12.950000000000001
202203020306,1,5,シルヴァーゴースト,2,54.0,01009,8.9,444,0,2.0
202203020306,2,6,ベアサッチャー,2,54.0,01085,2.6,466,0,1.25
202203020306,3,7,テンプーシャオン,2,54.0,01077,3.4,428,0,1.7
202203020306,4,10,ライトブラーヴ,2,54.0,05386,5.2,396,0,1.75
202203020306,5,4,フィーユエクレール,2,52.0,01188,15.8,422,0,3.5500000000000003
202203020306,6,11,マリノペガサス,2,51.0,01184,23.2,436,0,4.2
202203020306,7,3,グリームクィーン,2,51.0,01183,53.8,438,0,9.65
202203020306,8,1,キタノソロモン,2,54.0,01029,67.8,456,0,10.899999999999999
202203020306,9,9,ペイシャマカロン,2,54.0,01179,16.2,388,0,3.5
202203020306,10,8,セイカベラトリクス,2,54.0,00422,105.5,472,0,22.15
202203020306,11,2,オウユーナッシング,2,54.0,01143,64.7,440,0,9.55
202203020307,1,9,パトリックハンサム,3,56.0,00422,5.2,468,+2,1.8
202203020307,2,4,ヒメゴゼン,3,54.0,01009,10.6,396,-4,2.9
202203020307,3,2,マルターズデイ,3,56.0,01085,6.7,498,+2,2.25
202203020307,4,3,デルマセイレーン,3,54.0,01118,73.3,432,+4,13.600000000000001
202203020307,5,6,ナイルプロジェクト,3,54.0,01122,3.2,434,-2,1.4500000000000002
202203020307,6,14,ブルーグラスソング,3,54.0,01117,27.2,444,0,5.0
202203020307,7,12,アンジェラカフェ,3,54.0,01029,333.9,458,0,55.0
202203020307,8,8,ダイゴシンリュウ,3,56.0,00689,36.4,426,-2,7.15
202203020307,9,15,スプレッドアウト,3,56.0,01092,4.0,506,0,2.1
202203020307,10,10,ルージュノブレス,3,54.0,01134,140.0,434,0,28.049999999999997
202203020307,11,5,ケイティーズジョウ,3,54.0,01161,268.1,452,-4,45.2
202203020307,12,7,エレウテリア,3,53.0,01183,209.9,454,-10,32.55
202203020307,13,13,ウィズアウトリーチ,3,56.0,01158,288.2,478,-2,48.3
202203020307,14,16,サクラレイピア,3,54.0,01135,162.1,456,+8,23.299999999999997
202203020307,15,1,ミッキーキング,3,56.0,01179,13.0,464,+4,4.199999999999999
202203020307,16,11,カルチェリノイオリ,3,52.0,01188,12.8,438,+8,3.3
202203020308,1,15,メンアットワーク,3,54.0,01075,1.3,450,+4,1.1
202203020308,2,7,クルル,3,51.0,01197,69.5,486,+2,18.05
202203020308,3,13,トロンアゲイン,4,53.0,01188,6.9,450,+10,2.45
202203020308,4,12,マイネルサハラ,3,54.0,01009,58.6,460,-8,17.9
202203020308,5,9,ラインメッセージ,3,54.0,01169,52.7,494,+6,14.4
202203020308,6,4,セザンテイオー,4,57.0,00733,217.2,504,0,42.5
202203020308,7,1,ホワイトクロウ,4,57.0,01092,28.4,464,-2,6.75
202203020308,8,8,メレカリキマカ,4,57.0,01161,216.5,490,0,50.75
202203020308,9,2,トリグラフ,3,51.0,01184,19.8,442,0,5.35
202203020308,10,11,アーバンヒーロー,4,57.0,01085,329.2,498,-2,67.45
202203020308,11,6,キタノブレイド,3,54.0,01162,10.3,454,+4,3.5
202203020308,12,5,ホウオウヴォーヌ,4,57.0,00422,103.5,478,-6,22.75
202203020308,13,14,コンクエスト,3,54.0,01179,8.6,486,-2,3.45
202203020308,14,3,モール,3,54.0,01077,61.9,458,-14,15.75
202203020308,15,10,グラフィティウォー,3,51.0,01183,324.5,440,-3,88.25
202203020309,1,4,ヤマニンガラッシア,5,57.0,05386,4.2,446,-4,1.6500000000000001
202203020309,2,7,ウィリン,3,52.0,05212,1.7,426,0,1.1
202203020309,3,3,スターライトキス,7,55.0,01085,73.5,508,-8,10.100000000000001
202203020309,4,11,ドラゴンゴクウ,3,54.0,01164,62.2,466,+6,10.75
202203020309,5,1,オードゥメール,3,52.0,01179,4.6,452,0,2.1
202203020309,6,10,ユナイテッドハーツ,4,57.0,01117,16.9,434,-4,3.4
202203020309,7,6,ダイシンユノ,5,55.0,01134,69.4,426,+8,16.65
202203020309,8,2,シャドウファックス,4,55.0,01122,12.1,454,-14,3.75
202203020309,9,9,エコロマリン,4,55.0,01161,89.5,452,-4,14.399999999999999
202203020309,10,8,エレガントモダン,3,52.0,01118,131.6,440,+2,17.1
202203020309,11,5,リキサンムスタング,6,57.0,01183,105.7,512,+12,17.05
202203020310,1,7,マイネルマーティン,4,57.0,05212,3.3,500,+4,1.4500000000000002
202203020310,2,13,レッドラディエンス,3,54.0,05386,2.4,494,+8,1.55
202203020310,3,12,ピノクル,6,57.0,01179,14.2,474,-6,2.8
202203020310,4,2,ビートザウイングス,5,57.0,01188,13.3,472,-14,4.0
202203020310,5,1,フィデリオグリーン,6,57.0,01184,91.6,494,+2,13.25
202203020310,6,3,マイネルステレール,6,57.0,01009,59.2,486,+2,8.6
202203020310,7,4,エクセレントタイム,4,57.0,01169,13.5,480,+4,3.3
202203020310,8,8,ダノンシュネラ,4,55.0,01077,12.8,504,-4,3.85
202203020310,9,11,ピースディオン,5,57.0,00689,20.0,492,0,4.85
202203020310,10,10,メリディアンローグ,5,57.0,01167,28.3,484,-16,6.25
202203020310,11,6,コスモスタック,5,57.0,01158,44.4,472,+8,10.2
202203020310,12,9,リリーブライト,4,57.0,00422,8.4,474,-2,1.95
202203020310,13,5,フューリアス,4,57.0,01161,290.8,430,+2,44.2
202203020311,1,3,ゴールドスミス,8,54.0,01077,17.6,520,-4,5.050000000000001
202203020311,2,7,エターナルヴィテス,6,52.0,00684,82.5,474,-6,14.9
202203020311,3,16,ホウオウラスカーズ,4,53.0,01122,10.8,448,-4,3.6
202203020311,4,10,ワールドスケール,5,54.0,01162,39.6,470,+4,9.1
202203020311,5,6,ウエストンバート,4,54.0,01117,18.1,536,-2,5.300000000000001
202203020311,6,11,ブレイブメジャー,6,55.0,01092,17.7,494,+4,4.4
202203020311,7,15,ウイングレイテスト,5,56.0,01085,6.7,496,-18,2.55
202203020311,8,2,アールバロン,4,54.0,05212,4.2,504,-2,1.85
202203020311,9,1,スーパーブレイク,8,53.0,01152,197.2,472,-6,37.45
202203020311,10,8,フォワードアゲン,5,53.0,01169,25.5,428,0,6.65
202203020311,11,4,ウインレフィナード,6,54.0,01188,209.9,458,0,32.6
202203020311,12,13,パープルレディー,4,52.0,00733,8.3,412,-4,2.95
202203020311,13,14,ルヴァン,5,54.0,00422,46.7,476,+2,9.2
